baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low
first_order_abs,108,17,8.226436222415004e-08,7.989469686865492e-08,2.3696653554951253e-09,9.022701896732599e-09,1.3927396036450544e-08,8.233610060415231e-08,7.987748062987521e-08,0.0008720468750100524,0.00021548662745427764
first_order_signed,108,17,8.226436222415004e-08,7.989469686865492e-08,2.3696653554951253e-09,9.022701896732599e-09,1.3927396036450544e-08,8.233610060415231e-08,7.987748062987521e-08,0.0008720468750100524,0.00021548662745427764
first_order_abs,40,17,8.224532038438185e-08,7.989469686865492e-08,2.35062351572693e-09,1.0020814977806936e-08,1.3927396036450544e-08,8.227036119023978e-08,7.987748062987521e-08,0.0003044648101667692,0.00021548662745427764
first_order_signed,40,17,8.224532038438185e-08,7.989469686865492e-08,2.35062351572693e-09,1.0020814977806936e-08,1.3927396036450544e-08,8.227036119023978e-08,7.987748062987521e-08,0.0003044648101667692,0.00021548662745427764
first_order_abs,74,78,4.9159058114979576e-08,4.686430950857032e-08,2.2947486064092577e-09,5.260755375768866e-09,7.21137685122386e-09,4.9158860093712065e-08,4.686585342028593e-08,4.0281745644674956e-06,3.294429666842613e-05
first_order_signed,74,78,4.9159058114979576e-08,4.686430950857032e-08,2.2947486064092577e-09,5.260755375768866e-09,7.21137685122386e-09,4.9158860093712065e-08,4.686585342028593e-08,4.0281745644674956e-06,3.294429666842613e-05
first_order_abs,123,6,2.4399631714054834e-08,2.2108863036453564e-08,2.2907686776012704e-09,2.812325611278865e-09,3.2806666216966817e-09,2.4399206211001e-08,2.2108423536337796e-08,1.7438912964749398e-05,1.9878910780880587e-05
first_order_signed,123,6,2.4399631714054834e-08,2.2108863036453564e-08,2.2907686776012704e-09,2.812325611278865e-09,3.2806666216966817e-09,2.4399206211001e-08,2.2108423536337796e-08,1.7438912964749398e-05,1.9878910780880587e-05
first_order_abs,30,56,6.839451191867113e-08,6.610402179973573e-08,2.2904901189353968e-09,8.452934729952232e-09,8.800131112707276e-09,6.839911748102168e-08,6.611438152503979e-08,6.733818578931836e-05,0.0001567185327307947
first_order_signed,30,56,6.839451191867113e-08,6.610402179973573e-08,2.2904901189353968e-09,8.452934729952232e-09,8.800131112707276e-09,6.839911748102168e-08,6.611438152503979e-08,6.733818578931836e-05,0.0001567185327307947
first_order_abs,97,78,4.915254545596428e-08,4.686430950857032e-08,2.288235947393963e-09,7.192669215783098e-09,7.21137685122386e-09,4.9149235792356194e-08,4.686585342028593e-08,6.733453125134107e-05,3.294429666842613e-05
first_order_signed,97,78,4.915254545596428e-08,4.686430950857032e-08,2.288235947393963e-09,7.192669215783098e-09,7.21137685122386e-09,4.9149235792356194e-08,4.686585342028593e-08,6.733453125134107e-05,3.294429666842613e-05
first_order_abs,92,5,4.2152293846120464e-08,3.9864081232647824e-08,2.28821261347264e-09,4.440829748375563e-09,5.054820773064961e-09,4.215273108343354e-08,3.9864161749392224e-08,1.0372799987313574e-05,2.0197817661897704e-06
first_order_signed,92,5,4.2152293846120464e-08,3.9864081232647824e-08,2.28821261347264e-09,4.440829748375563e-09,5.054820773064961e-09,4.215273108343354e-08,3.9864161749392224e-08,1.0372799987313574e-05,2.0197817661897704e-06
first_order_abs,20,103,3.2819597571491435e-08,3.054582773673119e-08,2.2737698347602474e-09,4.588047908260506e-09,5.6440286000380974e-09,3.281592952930623e-08,3.0536554618265654e-08,0.00011176377703026983,0.0003035805264619527
first_order_signed,20,103,3.2819597571491435e-08,3.054582773673119e-08,2.2737698347602474e-09,4.588047908260506e-09,5.6440286000380974e-09,3.281592952930623e-08,3.0536554618265654e-08,0.00011176377703026983,0.0003035805264619527
first_order_abs,70,97,5.140813809835442e-08,4.915254545596428e-08,2.2555926423901374e-09,5.444629203044115e-09,7.192669215783098e-09,5.140811509818377e-08,4.9149235792356194e-08,4.4740330031152993e-07,6.733453125134107e-05
first_order_signed,70,97,5.140813809835442e-08,4.915254545596428e-08,2.2555926423901374e-09,5.444629203044115e-09,7.192669215783098e-09,5.140811509818377e-08,4.9149235792356194e-08,4.4740330031152993e-07,6.733453125134107e-05
first_order_abs,62,107,8.831674016387329e-08,8.606169340408391e-08,2.2550467597893717e-09,1.3893052930313843e-08,1.663169879595472e-08,8.832030573557859e-08,8.602605561236487e-08,4.037254657139266e-05,0.0004140958690147303
first_order_signed,62,107,8.831674016387329e-08,8.606169340408391e-08,2.2550467597893717e-09,1.3893052930313843e-08,1.663169879595472e-08,8.832030573557859e-08,8.602605561236487e-08,4.037254657139266e-05,0.0004140958690147303
first_order_abs,85,14,8.524151710702273e-08,8.302144346340842e-08,2.2200736436143085e-09,9.493916364178289e-09,1.3122160646972247e-08,8.523826977580029e-08,8.30201329904412e-08,3.809565259570081e-05,1.5784752860886056e-05
first_order_signed,85,14,8.524151710702273e-08,8.302144346340842e-08,2.2200736436143085e-09,9.493916364178289e-09,1.3122160646972247e-08,8.523826977580029e-08,8.30201329904412e-08,3.809565259570081e-05,1.5784752860886056e-05
first_order_abs,56,127,6.610402179973573e-08,6.388480561595673e-08,2.2192161837789958e-09,8.800131112707276e-09,9.048648652587587e-09,6.611438152503979e-08,6.38730170976487e-08,0.0001567185327307947,0.00018452773228899269
first_order_signed,56,127,6.610402179973573e-08,6.388480561595673e-08,2.2192161837789958e-09,8.800131112707276e-09,9.048648652587587e-09,6.611438152503979e-08,6.38730170976487e-08,0.0001567185327307947,0.00018452773228899269
first_order_abs,46,95,4.5385162035830736e-08,4.3242039839971664e-08,2.1431221958590716e-09,5.620037069054006e-09,6.121095874611626e-09,4.5386340019604177e-08,4.3240234504082764e-08,2.5955262041613758e-05,4.1749554266658045e-05
first_order_signed,46,95,4.5385162035830736e-08,4.3242039839971664e-08,2.1431221958590716e-09,5.620037069054006e-09,6.121095874611626e-09,4.5386340019604177e-08,4.3240234504082764e-08,2.5955262041613758e-05,4.1749554266658045e-05
first_order_abs,74,77,4.9159058114979576e-08,4.702571686254087e-08,2.133341252438704e-09,5.260755375768866e-09,8.094830517002548e-09,4.9158860093712065e-08,4.7028592575770745e-08,4.0281745644674956e-06,6.115192753527157e-05
first_order_signed,74,77,4.9159058114979576e-08,4.702571686254087e-08,2.133341252438704e-09,5.260755375768866e-09,8.094830517002548e-09,4.9158860093712065e-08,4.7028592575770745e-08,4.0281745644674956e-06,6.115192753527157e-05
first_order_abs,97,77,4.915254545596428e-08,4.702571686254087e-08,2.1268285934234093e-09,7.192669215783098e-09,8.094830517002548e-09,4.9149235792356194e-08,4.7028592575770745e-08,6.733453125134107e-05,6.115192753527157e-05
first_order_signed,97,77,4.915254545596428e-08,4.702571686254087e-08,2.1268285934234093e-09,7.192669215783098e-09,8.094830517002548e-09,4.9149235792356194e-08,4.7028592575770745e-08,6.733453125134107e-05,6.115192753527157e-05
first_order_abs,52,26,4.7919858990302697e-08,4.581858096179697e-08,2.1012780285057252e-09,5.440760098007757e-09,8.090811853822544e-09,4.791996133235443e-08,4.5822922345450934e-08,2.135691838256902e-06,9.475159559354661e-05
first_order_signed,52,26,4.7919858990302697e-08,4.581858096179697e-08,2.1012780285057252e-09,5.440760098007757e-09,8.090811853822544e-09,4.791996133235443e-08,4.5822922345450934e-08,2.135691838256902e-06,9.475159559354661e-05
first_order_abs,109,52,4.9944298504261063e-08,4.7919858990302697e-08,2.0244395139583667e-09,5.029720950844307e-09,5.440760098007757e-09,4.994455338191983e-08,4.791996133235443e-08,5.103238335535275e-06,2.135691838256902e-06
first_order_signed,109,52,4.9944298504261063e-08,4.7919858990302697e-08,2.0244395139583667e-09,5.029720950844307e-09,5.440760098007757e-09,4.994455338191983e-08,4.791996133235443e-08,5.103238335535275e-06,2.135691838256902e-06
first_order_abs,113,38,2.6938039710700217e-08,2.4921564492323775e-08,2.0164752183764416e-09,2.9982507476766783e-09,3.742356829983251e-09,2.6941652464529398e-08,2.4920964847297e-08,0.0001341134643789807,2.4061291455432612e-05
first_order_signed,113,38,2.6938039710700217e-08,2.4921564492323775e-08,2.0164752183764416e-09,2.9982507476766783e-09,3.742356829983251e-09,2.6941652464529398e-08,2.4920964847297e-08,0.0001341134643789807,2.4061291455432612e-05
first_order_abs,47,88,3.086969252435416e-08,2.8869947463650012e-08,1.9997450607041443e-09,3.4032799356431553e-09,3.4379818547591865e-09,3.086938349383672e-08,2.8868480939081564e-08,1.0010806463043385e-05,5.079761819083675e-05
first_order_signed,47,88,3.086969252435416e-08,2.8869947463650012e-08,1.9997450607041443e-09,3.4032799356431553e-09,3.4379818547591865e-09,3.086938349383672e-08,2.8868480939081564e-08,1.0010806463043385e-05,5.079761819083675e-05
first_order_abs,62,110,8.831674016387329e-08,8.632561303170921e-08,1.991127132164078e-09,1.3893052930313843e-08,1.8151225145146554e-08,8.832030573557859e-08,8.62886224695103e-08,4.037254657139266e-05,0.00042850042878143186
first_order_signed,62,110,8.831674016387329e-08,8.632561303170921e-08,1.991127132164078e-09,1.3893052930313843e-08,1.8151225145146554e-08,8.832030573557859e-08,8.62886224695103e-08,4.037254657139266e-05,0.00042850042878143186
first_order_abs,95,69,4.3242039839971664e-08,4.126403798840492e-08,1.9780018515667406e-09,6.121095874611626e-09,7.323551998172916e-09,4.3240234504082764e-08,4.126890118527626e-08,4.1749554266658045e-05,0.00011785557372515352
first_order_signed,95,69,4.3242039839971664e-08,4.126403798840492e-08,1.9780018515667406e-09,6.121095874611626e-09,7.323551998172916e-09,4.3240234504082764e-08,4.126890118527626e-08,4.1749554266658045e-05,0.00011785557372515352
first_order_abs,7,81,1.2456171764452725e-07,1.2259017961143253e-07,1.9715380330947198e-09,1.7722442580136998e-08,2.0547738088794175e-08,1.2450220765458653e-07,1.2256998616066994e-07,0.000477755052403469,0.00016472323335033512
first_order_signed,7,81,1.2456171764452725e-07,1.2259017961143253e-07,1.9715380330947198e-09,1.7722442580136998e-08,2.0547738088794175e-08,1.2450220765458653e-07,1.2256998616066994e-07,0.000477755052403469,0.00016472323335033512
first_order_abs,18,105,5.55925818781157e-08,5.362963345726791e-08,1.9629484208477895e-09,6.206722658053109e-09,7.433987292415622e-09,5.5604544968446135e-08,5.362650412621406e-08,0.00021519220597931667,5.8350782060491286e-05
first_order_signed,18,105,5.55925818781157e-08,5.362963345726791e-08,1.9629484208477895e-09,6.206722658053109e-09,7.433987292415622e-09,5.5604544968446135e-08,5.362650412621406e-08,0.00021519220597931667,5.8350782060491286e-05
first_order_abs,91,57,1.0686680253673104e-07,1.0492276568045554e-07,1.9440368562754984e-09,1.6102579802890203e-08,2.2827513834755563e-08,1.0685110396480013e-07,1.0467472577602166e-07,0.0001468984900667551,0.0023640236971001296
first_order_signed,91,57,1.0686680253673104e-07,1.0492276568045554e-07,1.9440368562754984e-09,1.6102579802890203e-08,2.2827513834755563e-08,1.0685110396480013e-07,1.0467472577602166e-07,0.0001468984900667551,0.0023640236971001296
first_order_abs,83,100,6.973023412726003e-08,6.780699859506189e-08,1.9232355321981483e-09,1.1616830297711543e-08,1.2649099589978618e-08,6.966891419324384e-08,6.780321371024911e-08,0.0008793880414095233,5.5818497960348926e-05
first_order_signed,83,100,6.973023412726003e-08,6.780699859506189e-08,1.9232355321981483e-09,1.1616830297711543e-08,1.2649099589978618e-08,6.966891419324384e-08,6.780321371024911e-08,0.0008793880414095233,5.5818497960348926e-05
first_order_abs,95,96,4.3242039839971664e-08,4.138486400791027e-08,1.857175832061396e-09,6.121095874611626e-09,6.279506636897025e-09,4.3240234504082764e-08,4.1399985661882965e-08,4.1749554266658045e-05,0.0003653909306022377
first_order_signed,95,96,4.3242039839971664e-08,4.138486400791027e-08,1.857175832061396e-09,6.121095874611626e-09,6.279506636897025e-09,4.3240234504082764e-08,4.1399985661882965e-08,4.1749554266658045e-05,0.0003653909306022377
first_order_abs,94,20,3.4651668890982216e-08,3.2819597571491435e-08,1.8320713194907814e-09,3.894594258202488e-09,4.588047908260506e-09,3.465107667466327e-08,3.281592952930623e-08,1.709055690237411e-05,0.00011176377703026983
first_order_signed,94,20,3.4651668890982216e-08,3.2819597571491435e-08,1.8320713194907814e-09,3.894594258202488e-09,4.588047908260506e-09,3.465107667466327e-08,3.281592952930623e-08,1.709055690237411e-05,0.00011176377703026983
first_order_abs,22,32,4.0700582754728744e-08,3.889107321269704e-08,1.8095095420317023e-09,4.742286863201883e-09,6.693580612004979e-09,4.0700605552501656e-08,3.889088873165747e-08,5.601338204464766e-07,4.7435317241855306e-06
first_order_signed,22,32,4.0700582754728744e-08,3.889107321269704e-08,1.8095095420317023e-09,4.742286863201883e-09,6.693580612004979e-09,4.0700605552501656e-08,3.889088873165747e-08,5.601338204464766e-07,4.7435317241855306e-06
first_order_abs,113,118,2.6938039710700217e-08,2.5182389914537025e-08,1.7556497961631924e-09,2.9982507476766783e-09,3.777695900541999e-09,2.6941652464529398e-08,2.5182952612112786e-08,0.0001341134643789807,2.2344883772772715e-05
first_order_signed,113,118,2.6938039710700217e-08,2.5182389914537025e-08,1.7556497961631924e-09,2.9982507476766783e-09,3.777695900541999e-09,2.6941652464529398e-08,2.5182952612112786e-08,0.0001341134643789807,2.2344883772772715e-05
first_order_abs,77,53,4.702571686254087e-08,4.529262818169316e-08,1.7330886808477114e-09,8.094830517002548e-09,9.662174127456068e-09,4.7028592575770745e-08,4.528903829736919e-08,6.115192753527157e-05,7.92597927762417e-05
first_order_signed,77,53,4.702571686254087e-08,4.529262818169316e-08,1.7330886808477114e-09,8.094830517002548e-09,9.662174127456068e-09,4.7028592575770745e-08,4.528903829736919e-08,6.115192753527157e-05,7.92597927762417e-05
first_order_abs,118,71,2.5182389914537025e-08,2.350901276742256e-08,1.6733771471144646e-09,3.777695900541999e-09,4.066717013140319e-09,2.5182952612112786e-08,2.3504512114413956e-08,2.2344883772772715e-05,0.00019144372641802495
first_order_signed,118,71,2.5182389914537025e-08,2.350901276742256e-08,1.6733771471144646e-09,3.777695900541999e-09,4.066717013140319e-09,2.5182952612112786e-08,2.3504512114413956e-08,2.2344883772772715e-05,0.00019144372641802495
first_order_abs,105,122,5.362963345726791e-08,5.205540461196481e-08,1.5742288453030988e-09,7.433987292415622e-09,7.999724194185376e-09,5.362650412621406e-08,5.205438924349437e-08,5.8350782060491286e-05,1.9505534113269672e-05
first_order_signed,105,122,5.362963345726791e-08,5.205540461196481e-08,1.5742288453030988e-09,7.433987292415622e-09,7.999724194185376e-09,5.362650412621406e-08,5.205438924349437e-08,5.8350782060491286e-05,1.9505534113269672e-05
first_order_abs,78,53,4.686430950857032e-08,4.529262818169316e-08,1.5716813268771579e-09,7.21137685122386e-09,9.662174127456068e-09,4.686585342028593e-08,4.528903829736919e-08,3.294429666842613e-05,7.92597927762417e-05
first_order_signed,78,53,4.686430950857032e-08,4.529262818169316e-08,1.5716813268771579e-09,7.21137685122386e-09,9.662174127456068e-09,4.686585342028593e-08,4.528903829736919e-08,3.294429666842613e-05,7.92597927762417e-05
first_order_abs,51,27,5.7434612864860814e-08,5.586618760855002e-08,1.5684252563107911e-09,6.2621806740104085e-09,9.388301736024117e-09,5.743674336144977e-08,5.584386641999117e-08,3.709429702208857e-05,0.00039954737407987216
first_order_signed,51,27,5.7434612864860814e-08,5.586618760855002e-08,1.5684252563107911e-09,6.2621806740104085e-09,9.388301736024117e-09,5.743674336144977e-08,5.584386641999117e-08,3.709429702208857e-05,0.00039954737407987216
first_order_abs,111,3,8.728085554749227e-08,8.571599272853237e-08,1.5648628189598965e-09,1.0025267971336405e-08,1.2657010772798571e-08,8.728105171940115e-08,8.572295229214433e-08,2.247593789604378e-06,8.119329182825081e-05
first_order_signed,111,3,8.728085554749227e-08,8.571599272853237e-08,1.5648628189598965e-09,1.0025267971336405e-08,1.2657010772798571e-08,8.728105171940115e-08,8.572295229214433e-08,2.247593789604378e-06,8.119329182825081e-05
first_order_abs,70,80,5.140813809835442e-08,4.9858168296861605e-08,1.5499698014928138e-09,5.444629203044115e-09,7.877586449822615e-09,5.140811509818377e-08,4.9854183004072183e-08,4.4740330031152993e-07,7.993259531102033e-05
first_order_signed,70,80,5.140813809835442e-08,4.9858168296861605e-08,1.5499698014928138e-09,5.444629203044115e-09,7.877586449822615e-09,5.140811509818377e-08,4.9854183004072183e-08,4.4740330031152993e-07,7.993259531102033e-05
first_order_abs,8,37,7.907671690233087e-08,7.758321146589115e-08,1.4935054364397258e-09,1.0133829464464839e-08,1.0405443928718227e-08,7.908275279078225e-08,7.758733744367419e-08,7.63295276766804e-05,5.31813224160334e-05
first_order_signed,8,37,7.907671690233087e-08,7.758321146589115e-08,1.4935054364397258e-09,1.0133829464464839e-08,1.0405443928718227e-08,7.908275279078225e-08,7.758733744367419e-08,7.63295276766804e-05,5.31813224160334e-05
first_order_abs,105,45,5.362963345726791e-08,5.214470753305639e-08,1.4849259242115146e-09,7.433987292415622e-09,8.629702330509302e-09,5.362650412621406e-08,5.21381764428952e-08,5.8350782060491286e-05,0.00012524933919806996
first_order_signed,105,45,5.362963345726791e-08,5.214470753305639e-08,1.4849259242115146e-09,7.433987292415622e-09,8.629702330509302e-09,5.362650412621406e-08,5.21381764428952e-08,5.8350782060491286e-05,0.00012524933919806996
first_order_abs,92,22,4.2152293846120464e-08,4.0700582754728744e-08,1.4517110913917209e-09,4.440829748375563e-09,4.742286863201883e-09,4.215273108343354e-08,4.0700605552501656e-08,1.0372799987313574e-05,5.601338204464766e-07
first_order_signed,92,22,4.2152293846120464e-08,4.0700582754728744e-08,1.4517110913917209e-09,4.440829748375563e-09,4.742286863201883e-09,4.215273108343354e-08,4.0700605552501656e-08,1.0372799987313574e-05,5.601338204464766e-07
first_order_abs,34,63,1.612696370968909e-07,1.598408723434112e-07,1.4287647534796901e-09,2.6177402778770895e-08,2.801087424231241e-08,1.6115104983782658e-07,1.5976854683685815e-07,0.0007353353129521718,0.0004524844333786793
first_order_signed,34,63,1.612696370968909e-07,1.598408723434112e-07,1.4287647534796901e-09,2.6177402778770895e-08,2.801087424231241e-08,1.6115104983782658e-07,1.5976854683685815e-07,0.0007353353129521718,0.0004524844333786793
first_order_abs,105,12,5.362963345726791e-08,5.220599517843521e-08,1.4236382788326952e-09,7.433987292415622e-09,7.934605439352538e-09,5.362650412621406e-08,5.220657683935315e-08,5.8350782060491286e-05,1.1141649842065713e-05
first_order_signed,105,12,5.362963345726791e-08,5.220599517843521e-08,1.4236382788326952e-09,7.433987292415622e-09,7.934605439352538e-09,5.362650412621406e-08,5.220657683935315e-08,5.8350782060491286e-05,1.1141649842065713e-05
first_order_abs,38,71,2.4921564492323775e-08,2.350901276742256e-08,1.4125517249012154e-09,3.742356829983251e-09,4.066717013140319e-09,2.4920964847297e-08,2.3504512114413956e-08,2.4061291455432612e-05,0.00019144372641802495
first_order_signed,38,71,2.4921564492323775e-08,2.350901276742256e-08,1.4125517249012154e-09,3.742356829983251e-09,4.066717013140319e-09,2.4920964847297e-08,2.3504512114413956e-08,2.4061291455432612e-05,0.00019144372641802495
first_order_abs,22,55,4.0700582754728744e-08,3.9295526583758535e-08,1.4050561709702086e-09,4.742286863201883e-09,4.980787804420572e-09,4.0700605552501656e-08,3.929544334368984e-08,5.601338204464766e-07,2.1183090273054887e-06
first_order_signed,22,55,4.0700582754728744e-08,3.9295526583758535e-08,1.4050561709702086e-09,4.742286863201883e-09,4.980787804420572e-09,4.0700605552501656e-08,3.929544334368984e-08,5.601338204464766e-07,2.1183090273054887e-06
first_order_abs,23,61,6.142159700314327e-08,6.004634727754968e-08,1.375249725593596e-09,1.0522774718246807e-08,1.2295768159198417e-08,6.142444419765525e-08,6.004147223848122e-08,4.6354941110202366e-05,8.11879371433461e-05
first_order_signed,23,61,6.142159700314327e-08,6.004634727754968e-08,1.375249725593596e-09,1.0522774718246807e-08,1.2295768159198417e-08,6.142444419765525e-08,6.004147223848122e-08,4.6354941110202366e-05,8.11879371433461e-05
first_order_abs,116,83,7.10998220131772e-08,6.973023412726003e-08,1.3695878859171617e-09,8.909839710469213e-09,1.1616830297711543e-08,7.109583322062463e-08,6.966891419324384e-08,5.610130151704737e-05,0.0008793880414095233
first_order_signed,116,83,7.10998220131772e-08,6.973023412726003e-08,1.3695878859171617e-09,8.909839710469213e-09,1.1616830297711543e-08,7.109583322062463e-08,6.966891419324384e-08,5.610130151704737e-05,0.0008793880414095233
first_order_abs,99,27,5.722321193806525e-08,5.586618760855002e-08,1.35702432951523e-09,8.1265473905745e-09,9.388301736024117e-09,5.722526807971917e-08,5.584386641999117e-08,3.5931951113555046e-05,0.00039954737407987216
first_order_signed,99,27,5.722321193806525e-08,5.586618760855002e-08,1.35702432951523e-09,8.1265473905745e-09,9.388301736024117e-09,5.722526807971917e-08,5.584386641999117e-08,3.5931951113555046e-05,0.00039954737407987216
first_order_abs,24,38,2.6220676327255106e-08,2.4921564492323775e-08,1.2991118349313309e-09,3.6742379472265437e-09,3.742356829983251e-09,2.622040717881191e-08,2.4920964847297e-08,1.026474068922597e-05,2.4061291455432612e-05
first_order_signed,24,38,2.6220676327255106e-08,2.4921564492323775e-08,1.2991118349313309e-09,3.6742379472265437e-09,3.742356829983251e-09,2.622040717881191e-08,2.4920964847297e-08,1.026474068922597e-05,2.4061291455432612e-05
first_order_abs,86,61,6.134473596044345e-08,6.004634727754968e-08,1.2983886828937719e-09,7.929969769726597e-09,1.2295768159198417e-08,6.133922170192818e-08,6.004147223848122e-08,8.988967723037618e-05,8.11879371433461e-05
first_order_signed,86,61,6.134473596044345e-08,6.004634727754968e-08,1.2983886828937719e-09,7.929969769726597e-09,1.2295768159198417e-08,6.133922170192818e-08,6.004147223848122e-08,8.988967723037618e-05,8.11879371433461e-05
first_order_abs,74,52,4.9159058114979576e-08,4.7919858990302697e-08,1.2391991246768798e-09,5.260755375768866e-09,5.440760098007757e-09,4.9158860093712065e-08,4.791996133235443e-08,4.0281745644674956e-06,2.135691838256902e-06
first_order_signed,74,52,4.9159058114979576e-08,4.7919858990302697e-08,1.2391991246768798e-09,5.260755375768866e-09,5.440760098007757e-09,4.9158860093712065e-08,4.791996133235443e-08,4.0281745644674956e-06,2.135691838256902e-06
first_order_abs,111,107,8.728085554749227e-08,8.606169340408391e-08,1.2191621434083536e-09,1.0025267971336405e-08,1.663169879595472e-08,8.728105171940115e-08,8.602605561236487e-08,2.247593789604378e-06,0.0004140958690147303
first_order_signed,111,107,8.728085554749227e-08,8.606169340408391e-08,1.2191621434083536e-09,1.0025267971336405e-08,1.663169879595472e-08,8.728105171940115e-08,8.602605561236487e-08,2.247593789604378e-06,0.0004140958690147303
first_order_abs,123,11,2.4399631714054834e-08,2.3197429317024262e-08,1.202202397030572e-09,2.812325611278865e-09,3.112340407618319e-09,2.4399206211001e-08,2.319486824831074e-08,1.7438912964749398e-05,0.00011040312607580594
first_order_signed,123,11,2.4399631714054834e-08,2.3197429317024262e-08,1.202202397030572e-09,2.812325611278865e-09,3.112340407618319e-09,2.4399206211001e-08,2.319486824831074e-08,1.7438912964749398e-05,0.00011040312607580594
first_order_abs,89,101,7.762380133093168e-08,7.64486784895922e-08,1.1751228413394844e-09,7.940589452637424e-09,9.079268414868836e-09,7.762312037584707e-08,7.645348887308501e-08,8.772503703012861e-06,6.29230431166083e-05
first_order_signed,89,101,7.762380133093168e-08,7.64486784895922e-08,1.1751228413394844e-09,7.940589452637424e-09,9.079268414868836e-09,7.762312037584707e-08,7.645348887308501e-08,8.772503703012861e-06,6.29230431166083e-05
first_order_abs,111,67,8.728085554749227e-08,8.611253858189556e-08,1.1683169655967107e-09,1.0025267971336405e-08,1.1134036781434986e-08,8.728105171940115e-08,8.611957724724562e-08,2.247593789604378e-06,8.173798457194542e-05
first_order_signed,111,67,8.728085554749227e-08,8.611253858189556e-08,1.1683169655967107e-09,1.0025267971336405e-08,1.1134036781434986e-08,8.728105171940115e-08,8.611957724724562e-08,2.247593789604378e-06,8.173798457194542e-05
first_order_abs,4,62,8.944808191514077e-08,8.831674016387329e-08,1.1313417512674865e-09,1.0925105109471644e-08,1.3893052930313843e-08,8.94635334702798e-08,8.832030573557859e-08,0.00017274328088650527,4.037254657139266e-05
first_order_signed,4,62,8.944808191514077e-08,8.831674016387329e-08,1.1313417512674865e-09,1.0925105109471644e-08,1.3893052930313843e-08,8.94635334702798e-08,8.832030573557859e-08,0.00017274328088650527,4.037254657139266e-05
first_order_abs,46,39,4.5385162035830736e-08,4.426343179463155e-08,1.1217302411991847e-09,5.620037069054006e-09,5.8790327495117365e-09,4.5386340019604177e-08,4.426136257507096e-08,2.5955262041613758e-05,4.674783397251698e-05
first_order_signed,46,39,4.5385162035830736e-08,4.426343179463155e-08,1.1217302411991847e-09,5.620037069054006e-09,5.8790327495117365e-09,4.5386340019604177e-08,4.426136257507096e-08,2.5955262041613758e-05,4.674783397251698e-05
first_order_abs,11,6,2.3197429317024262e-08,2.2108863036453564e-08,1.0885662805706984e-09,3.112340407618319e-09,3.2806666216966817e-09,2.319486824831074e-08,2.2108423536337796e-08,0.00011040312607580594,1.9878910780880587e-05
first_order_signed,11,6,2.3197429317024262e-08,2.2108863036453564e-08,1.0885662805706984e-09,3.112340407618319e-09,3.2806666216966817e-09,2.319486824831074e-08,2.2108423536337796e-08,0.00011040312607580594,1.9878910780880587e-05
first_order_abs,52,78,4.7919858990302697e-08,4.686430950857032e-08,1.055549481732378e-09,5.440760098007757e-09,7.21137685122386e-09,4.791996133235443e-08,4.686585342028593e-08,2.135691838256902e-06,3.294429666842613e-05
first_order_signed,52,78,4.7919858990302697e-08,4.686430950857032e-08,1.055549481732378e-09,5.440760098007757e-09,7.21137685122386e-09,4.791996133235443e-08,4.686585342028593e-08,2.135691838256902e-06,3.294429666842613e-05
first_order_abs,113,41,2.6938039710700217e-08,2.5885927878612967e-08,1.0521118320872502e-09,2.9982507476766783e-09,4.976692991043308e-09,2.6941652464529398e-08,2.5885404042469418e-08,0.0001341134643789807,2.0236328634061015e-05
first_order_signed,113,41,2.6938039710700217e-08,2.5885927878612967e-08,1.0521118320872502e-09,2.9982507476766783e-09,4.976692991043308e-09,2.6941652464529398e-08,2.5885404042469418e-08,0.0001341134643789807,2.0236328634061015e-05
first_order_abs,78,26,4.686430950857032e-08,4.581858096179697e-08,1.0457285467733473e-09,7.21137685122386e-09,8.090811853822544e-09,4.686585342028593e-08,4.5822922345450934e-08,3.294429666842613e-05,9.475159559354661e-05
first_order_signed,78,26,4.686430950857032e-08,4.581858096179697e-08,1.0457285467733473e-09,7.21137685122386e-09,8.090811853822544e-09,4.686585342028593e-08,4.5822922345450934e-08,3.294429666842613e-05,9.475159559354661e-05
first_order_abs,24,118,2.6220676327255106e-08,2.5182389914537025e-08,1.0382864127180817e-09,3.6742379472265437e-09,3.777695900541999e-09,2.622040717881191e-08,2.5182952612112786e-08,1.026474068922597e-05,2.2344883772772715e-05
first_order_signed,24,118,2.6220676327255106e-08,2.5182389914537025e-08,1.0382864127180817e-09,3.6742379472265437e-09,3.777695900541999e-09,2.622040717881191e-08,2.5182952612112786e-08,1.026474068922597e-05,2.2344883772772715e-05
first_order_abs,39,95,4.426343179463155e-08,4.3242039839971664e-08,1.021391954659887e-09,5.8790327495117365e-09,6.121095874611626e-09,4.426136257507096e-08,4.3240234504082764e-08,4.674783397251698e-05,4.1749554266658045e-05
first_order_signed,39,95,4.426343179463155e-08,4.3242039839971664e-08,1.021391954659887e-09,5.8790327495117365e-09,6.121095874611626e-09,4.426136257507096e-08,4.3240234504082764e-08,4.674783397251698e-05,4.1749554266658045e-05
first_order_abs,104,84,2.0200645953104113e-07,2.0099846921319143e-07,1.0079903178496908e-09,3.3442976210551476e-08,3.532960430874254e-08,2.0173349923879869e-07,2.0089188979000028e-07,0.001351245365500282,0.0005302499248295883
