baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low,truth_increase_percent,first_decrease_percent,balanced_display_score,both_differences_at_least_20_percent,both_full_curves_available
first_order_abs,79,98,1.2302294417981364e-07,1.0692258987152722e-07,1.610035430828642e-08,1.5317005086501465e-08,2.6404627373466383e-08,1.2302251661822083e-07,1.0676933470676886e-07,3.475462204720315e-06,0.0014333282138274752,15.057953915661603,41.991209079158246,0.15057953915661604,False,False
first_order_abs,19,34,1.854147713277629e-07,1.612696370968909e-07,2.4145134230872004e-08,2.1798215454893466e-08,2.6177402778770895e-08,1.8540910673436883e-07,1.6115104983782658e-07,3.0550928351109904e-05,0.0007353353129521718,14.971903369736971,16.72888391902967,0.14971903369736972,False,False
first_order_abs,122,53,5.205540461196481e-08,4.529262818169316e-08,6.762776430271648e-09,7.999724194185376e-09,9.662174127456068e-09,5.205438924349437e-08,4.528903829736919e-08,1.9505534113269672e-05,7.92597927762417e-05,14.931296111019442,17.205754226128768,0.14931296111019443,False,False
first_order_abs,75,98,1.3793495141328e-07,1.0692258987152722e-07,3.101236154175278e-08,2.249351442884517e-08,2.6404627373466383e-08,1.3790193520435423e-07,1.0676933470676886e-07,0.00023936071740694417,0.0014333282138274752,29.00449902963973,14.81222548344473,0.1481222548344473,False,True
first_order_abs,13,126,1.8799617258767294e-07,1.575821954278224e-07,3.041397715985054e-08,2.273276020758885e-08,2.668303333841493e-08,1.8807284618560516e-07,1.5761642657707853e-07,0.0004078465900493794,0.0002172272645598948,19.30038928400455,14.804438013945598,0.14804438013945598,False,False
first_order_abs,79,2,1.2302294417981364e-07,1.0729894294663803e-07,1.5724001233175616e-08,1.5317005086501465e-08,1.9928708283600827e-08,1.2302251661822083e-07,1.0701042896243962e-07,3.475462204720315e-06,0.002688880023188049,14.654385962586304,23.14100408050177,0.14654385962586303,False,False
first_order_abs,81,98,1.2259017961143253e-07,1.0692258987152722e-07,1.5667589739905312e-08,2.0547738088794175e-08,2.6404627373466383e-08,1.2256998616066994e-07,1.0676933470676886e-07,0.00016472323335033512,0.0014333282138274752,14.65320823104892,22.1812987618894,0.1465320823104892,False,False
first_order_abs,113,71,2.6938039710700217e-08,2.350901276742256e-08,3.429026943277657e-09,2.9982507476766783e-09,4.066717013140319e-09,2.6941652464529398e-08,2.3504512114413956e-08,0.0001341134643789807,0.00019144372641802495,14.586009957974099,26.273435353658193,0.145860099579741,False,False
first_order_abs,14,50,8.302144346340842e-08,7.102180668059992e-08,1.1999636782808505e-08,1.3122160646972247e-08,1.5356485061346346e-08,8.30201329904412e-08,7.090638831641627e-08,1.5784752860886056e-05,0.0016251116323006036,16.89570759129433,14.549712420833172,0.14549712420833172,False,False
first_order_abs,51,69,5.7434612864860814e-08,4.126403798840492e-08,1.617057487645589e-08,6.2621806740104085e-09,7.323551998172916e-09,5.743674336144977e-08,4.126890118527626e-08,3.709429702208857e-05,0.00011785557372515352,39.18805736123008,14.492575794195206,0.14492575794195206,False,False
first_order_abs,89,100,7.762380133093168e-08,6.780699859506189e-08,9.816802735869797e-09,7.940589452637424e-09,1.2649099589978618e-08,7.762312037584707e-08,6.780321371024911e-08,8.772503703012861e-06,5.5818497960348926e-05,14.477565648488543,37.22407357019751,0.14477565648488544,False,False
