timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:07:02.853, 2, 0, 97871, 0, 73.77
2026/09/26 00:07:02.853, 3, 0, 97871, 0, 74.06
2026/09/26 00:07:03.053, 0, 0, 97871, 0, 72.39
2026/09/26 00:07:03.053, 1, 0, 97871, 0, 73.57
2026/09/26 00:07:03.053, 2, 0, 97871, 0, 73.76
2026/09/26 00:07:03.053, 3, 0, 97871, 0, 74.05
2026/09/26 00:07:03.253, 0, 0, 97871, 0, 72.47
2026/09/26 00:07:03.253, 1, 0, 97871, 0, 73.56
2026/09/26 00:07:03.253, 2, 0, 97871, 0, 73.76
2026/09/26 00:07:03.253, 3, 0, 97871, 0, 74.07
2026/09/26 00:07:03.454, 0, 0, 97871, 0, 72.46
2026/09/26 00:07:03.454, 1, 0, 97871, 0, 73.57
2026/09/26 00:07:03.454, 2, 0, 97871, 0, 73.75
2026/09/26 00:07:03.454, 3, 0, 97871, 0, 74.06
2026/09/26 00:07:03.654, 0, 0, 97871, 0, 72.50
2026/09/26 00:07:03.654, 1, 0, 97871, 0, 73.58
2026/09/26 00:07:03.654, 2, 0, 97871, 0, 73.75
2026/09/26 00:07:03.654, 3, 0, 97871, 0, 74.08
2026/09/26 00:07:03.854, 0, 0, 97871, 0, 72.47
2026/09/26 00:07:03.854, 1, 0, 97871, 0, 73.60
2026/09/26 00:07:03.854, 2, 0, 97871, 0, 73.74
2026/09/26 00:07:03.854, 3, 0, 97871, 0, 74.10
2026/09/26 00:07:04.054, 0, 0, 97871, 0, 72.47
2026/09/26 00:07:04.054, 1, 0, 97871, 0, 73.61
2026/09/26 00:07:04.054, 2, 0, 97871, 0, 73.75
2026/09/26 00:07:04.054, 3, 0, 97871, 0, 74.10
2026/09/26 00:07:04.254, 0, 0, 97871, 0, 72.47
2026/09/26 00:07:04.254, 1, 0, 97871, 0, 73.60
2026/09/26 00:07:04.254, 2, 0, 97871, 0, 73.74
2026/09/26 00:07:04.254, 3, 0, 97871, 0, 74.08
2026/09/26 00:07:04.454, 0, 0, 97871, 0, 72.47
2026/09/26 00:07:04.454, 1, 0, 97871, 0, 73.61
2026/09/26 00:07:04.454, 2, 0, 97871, 0, 73.75
2026/09/26 00:07:04.454, 3, 0, 97871, 0, 74.10
2026/09/26 00:07:04.654, 0, 0, 97871, 0, 72.47
2026/09/26 00:07:04.654, 1, 0, 97871, 0, 73.62
2026/09/26 00:07:04.655, 2, 0, 97871, 0, 73.74
2026/09/26 00:07:04.655, 3, 0, 97871, 0, 74.06
2026/09/26 00:07:04.855, 0, 0, 97871, 0, 72.45
2026/09/26 00:07:04.855, 1, 0, 97871, 0, 73.63
2026/09/26 00:07:04.855, 2, 0, 97871, 0, 73.76
2026/09/26 00:07:04.855, 3, 0, 97871, 0, 74.07
2026/09/26 00:07:05.055, 0, 0, 97871, 0, 72.48
2026/09/26 00:07:05.055, 1, 0, 97871, 0, 73.65
2026/09/26 00:07:05.055, 2, 0, 97871, 0, 73.75
2026/09/26 00:07:05.055, 3, 0, 97871, 0, 74.11
2026/09/26 00:07:05.255, 0, 0, 97871, 0, 72.44
2026/09/26 00:07:05.255, 1, 0, 97871, 0, 73.67
2026/09/26 00:07:05.255, 2, 0, 97871, 0, 73.77
2026/09/26 00:07:05.255, 3, 0, 97871, 0, 74.11
2026/09/26 00:07:05.455, 0, 0, 97871, 0, 72.47
2026/09/26 00:07:05.455, 1, 0, 97871, 0, 73.65
2026/09/26 00:07:05.455, 2, 0, 97871, 0, 73.78
2026/09/26 00:07:05.455, 3, 0, 97871, 0, 74.11
2026/09/26 00:07:05.655, 0, 0, 97871, 0, 72.44
2026/09/26 00:07:05.655, 1, 0, 97871, 0, 73.64
2026/09/26 00:07:05.655, 2, 0, 97871, 0, 73.80
2026/09/26 00:07:05.655, 3, 0, 97871, 0, 74.12
2026/09/26 00:07:05.855, 0, 0, 97871, 0, 72.46
2026/09/26 00:07:05.855, 1, 0, 97871, 0, 73.63
2026/09/26 00:07:05.855, 2, 0, 97871, 0, 73.80
2026/09/26 00:07:05.856, 3, 0, 97871, 0, 74.11
