baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low
first_order_signed,4,61,1.7896841646260672e-07,1.2192018378822234e-07,5.704823267438438e-08,2.06474083608299e-08,2.7173746053321678e-08,1.7896843473863555e-07,1.2192018061796261e-07,1.0211873800997768e-07,2.6002747230406944e-08
first_order_abs,68,17,2.369878887074237e-07,1.7999261579325585e-07,5.699527291416785e-08,3.4448185814994754e-08,3.729928295115314e-08,2.3698788709225482e-07,1.7999262524881487e-07,6.815406842506316e-09,5.2533038535182425e-08
first_order_signed,68,17,2.369878887074237e-07,1.7999261579325585e-07,5.699527291416785e-08,3.4448185814994754e-08,3.729928295115314e-08,2.3698788709225482e-07,1.7999262524881487e-07,6.815406842506316e-09,5.2533038535182425e-08
first_order_abs,67,49,1.7300469204299645e-07,1.1626997167262457e-07,5.673472037037188e-08,2.4159216671648662e-08,2.5099755562862924e-08,1.7300469323799916e-07,1.1627000873204452e-07,6.907342783729391e-09,3.187359505840401e-07
first_order_signed,67,49,1.7300469204299645e-07,1.1626997167262457e-07,5.673472037037188e-08,2.4159216671648662e-08,2.5099755562862924e-08,1.7300469323799916e-07,1.1627000873204452e-07,6.907342783729391e-09,3.187359505840401e-07
first_order_abs,101,53,1.536263056847343e-07,9.752400249585814e-08,5.610230318887617e-08,1.940267622124736e-08,2.5503542300242542e-08,1.536263027901441e-07,9.752397289730652e-08,1.884176143380153e-08,3.035001729349403e-07
first_order_signed,101,53,1.536263056847343e-07,9.752400249585814e-08,5.610230318887617e-08,1.940267622124736e-08,2.5503542300242542e-08,1.536263027901441e-07,9.752397289730652e-08,1.884176143380153e-08,3.035001729349403e-07
first_order_abs,111,61,1.7751961480411947e-07,1.2192018378822234e-07,5.5599431015897136e-08,2.3435098750468342e-08,2.7173746053321678e-08,1.7751960967871128e-07,1.2192018061796261e-07,2.887234856544041e-08,2.6002747230406944e-08
first_order_signed,111,61,1.7751961480411947e-07,1.2192018378822234e-07,5.5599431015897136e-08,2.3435098750468342e-08,2.7173746053321678e-08,1.7751960967871128e-07,1.2192018061796261e-07,2.887234856544041e-08,2.6002747230406944e-08
first_order_abs,4,23,1.7896841646260672e-07,1.236929841197887e-07,5.5275432342818006e-08,2.06474083608299e-08,2.15616520193862e-08,1.7896843473863555e-07,1.2369298474368406e-07,1.0211873800997768e-07,5.043902502875613e-09
first_order_signed,4,23,1.7896841646260672e-07,1.236929841197887e-07,5.5275432342818006e-08,2.06474083608299e-08,2.15616520193862e-08,1.7896843473863555e-07,1.2369298474368406e-07,1.0211873800997768e-07,5.043902502875613e-09
first_order_abs,4,59,1.7896841646260672e-07,1.2390988504654918e-07,5.505853141605754e-08,2.06474083608299e-08,2.8547320951588517e-08,1.7896843473863555e-07,1.2390991344091162e-07,1.0211873800997768e-07,2.2915332728812888e-07
first_order_signed,4,59,1.7896841646260672e-07,1.2390988504654918e-07,5.505853141605754e-08,2.06474083608299e-08,2.8547320951588517e-08,1.7896843473863555e-07,1.2390991344091162e-07,1.0211873800997768e-07,2.2915332728812888e-07
first_order_abs,85,100,1.910761721314109e-07,1.3696808983206857e-07,5.410808229934232e-08,2.7133622282349276e-08,3.000378017148364e-08,1.9107613979940652e-07,1.3696808309759945e-07,1.692100276399687e-07,4.916816119571488e-08
first_order_signed,85,100,1.910761721314109e-07,1.3696808983206857e-07,5.410808229934232e-08,2.7133622282349276e-08,3.000378017148364e-08,1.9107613979940652e-07,1.3696808309759945e-07,1.692100276399687e-07,4.916816119571488e-08
first_order_abs,4,27,1.7896841646260672e-07,1.2530861549373684e-07,5.365980096886988e-08,2.06474083608299e-08,2.7043274819504857e-08,1.7896843473863555e-07,1.2530867365967424e-07,1.0211873800997768e-07,4.641814704970573e-07
first_order_signed,4,27,1.7896841646260672e-07,1.2530861549373684e-07,5.365980096886988e-08,2.06474083608299e-08,2.7043274819504857e-08,1.7896843473863555e-07,1.2530867365967424e-07,1.0211873800997768e-07,4.641814704970573e-07
first_order_abs,111,59,1.7751961480411947e-07,1.2390988504654918e-07,5.360972975757029e-08,2.3435098750468342e-08,2.8547320951588517e-08,1.7751960967871128e-07,1.2390991344091162e-07,2.887234856544041e-08,2.2915332728812888e-07
first_order_signed,111,59,1.7751961480411947e-07,1.2390988504654918e-07,5.360972975757029e-08,2.3435098750468342e-08,2.8547320951588517e-08,1.7751960967871128e-07,1.2390991344091162e-07,2.887234856544041e-08,2.2915332728812888e-07
first_order_abs,13,34,4.049963130729224e-07,3.5146302239652117e-07,5.353329067640123e-08,5.939747111938231e-08,6.560464118621211e-08,4.0499631381862855e-07,3.5146302934663254e-07,1.84126652616885e-09,1.977480113155354e-08
first_order_signed,13,34,4.049963130729224e-07,3.5146302239652117e-07,5.353329067640123e-08,5.939747111938231e-08,6.560464118621211e-08,4.0499631381862855e-07,3.5146302934663254e-07,1.84126652616885e-09,1.977480113155354e-08
first_order_abs,4,45,1.7896841646260672e-07,1.254834684071946e-07,5.348494805541213e-08,2.06474083608299e-08,2.6444372291933857e-08,1.7896843473863555e-07,1.2548346717267123e-07,1.0211873800997768e-07,9.83813547951381e-09
first_order_signed,4,45,1.7896841646260672e-07,1.254834684071946e-07,5.348494805541213e-08,2.06474083608299e-08,2.6444372291933857e-08,1.7896843473863555e-07,1.2548346717267123e-07,1.0211873800997768e-07,9.83813547951381e-09
first_order_abs,91,50,2.2688367786724848e-07,1.741873628227445e-07,5.269631504450397e-08,4.069803036799158e-08,4.7874379394130526e-08,2.2688371359436132e-07,1.74187334778253e-07,1.5746885446015233e-07,1.6100187211350373e-07
first_order_signed,91,50,2.2688367786724848e-07,1.741873628227445e-07,5.269631504450397e-08,4.069803036799158e-08,4.7874379394130526e-08,2.2688371359436132e-07,1.74187334778253e-07,1.5746885446015233e-07,1.6100187211350373e-07
first_order_abs,108,61,1.744410628610865e-07,1.2192018378822234e-07,5.2520879072864165e-08,2.357083679349614e-08,2.7173746053321678e-08,1.7444106958919292e-07,1.2192018061796261e-07,3.856951058105276e-08,2.6002747230406944e-08
first_order_signed,108,61,1.744410628610865e-07,1.2192018378822234e-07,5.2520879072864165e-08,2.357083679349614e-08,2.7173746053321678e-08,1.7444106958919292e-07,1.2192018061796261e-07,3.856951058105276e-08,2.6002747230406944e-08
first_order_abs,4,26,1.7896841646260672e-07,1.2649505103068067e-07,5.247336543192605e-08,2.06474083608299e-08,2.8597835743937592e-08,1.7896843473863555e-07,1.2649502423300873e-07,1.0211873800997768e-07,2.1184759177155848e-07
first_order_signed,4,26,1.7896841646260672e-07,1.2649505103068067e-07,5.247336543192605e-08,2.06474083608299e-08,2.8597835743937592e-08,1.7896843473863555e-07,1.2649502423300873e-07,1.0211873800997768e-07,2.1184759177155848e-07
first_order_abs,40,49,1.686782990410953e-07,1.1626997167262457e-07,5.240832736847074e-08,2.228011162230814e-08,2.5099755562862924e-08,1.6867829799593892e-07,1.1627000873204452e-07,6.196152052625168e-09,3.187359505840401e-07
first_order_signed,40,49,1.686782990410953e-07,1.1626997167262457e-07,5.240832736847074e-08,2.228011162230814e-08,2.5099755562862924e-08,1.6867829799593892e-07,1.1627000873204452e-07,6.196152052625168e-09,3.187359505840401e-07
first_order_abs,89,97,1.5566180091105214e-07,1.032605117209675e-07,5.2401289190084646e-08,1.697718992055286e-08,2.0536957245909093e-08,1.5566179456527607e-07,1.0326048993647419e-07,4.076643106433669e-08,2.109663505327629e-07
first_order_signed,89,97,1.5566180091105214e-07,1.032605117209675e-07,5.2401289190084646e-08,1.697718992055286e-08,2.0536957245909093e-08,1.5566179456527607e-07,1.0326048993647419e-07,4.076643106433669e-08,2.109663505327629e-07
first_order_abs,111,27,1.7751961480411947e-07,1.2530861549373684e-07,5.221099931038264e-08,2.3435098750468342e-08,2.7043274819504857e-08,1.7751960967871128e-07,1.2530867365967424e-07,2.887234856544041e-08,4.641814704970573e-07
first_order_signed,111,27,1.7751961480411947e-07,1.2530861549373684e-07,5.221099931038264e-08,2.3435098750468342e-08,2.7043274819504857e-08,1.7751960967871128e-07,1.2530867365967424e-07,2.887234856544041e-08,4.641814704970573e-07
first_order_abs,89,80,1.5566180091105214e-07,1.0355948593994721e-07,5.210231497110493e-08,1.697718992055286e-08,1.9221985514406014e-08,1.5566179456527607e-07,1.0355950053053675e-07,4.076643106433669e-08,1.4089090348086633e-07
first_order_signed,89,80,1.5566180091105214e-07,1.0355948593994721e-07,5.210231497110493e-08,1.697718992055286e-08,1.9221985514406014e-08,1.5566179456527607e-07,1.0355950053053675e-07,4.076643106433669e-08,1.4089090348086633e-07
first_order_abs,111,45,1.7751961480411947e-07,1.254834684071946e-07,5.2036146396924884e-08,2.3435098750468342e-08,2.6444372291933857e-08,1.7751960967871128e-07,1.2548346717267123e-07,2.887234856544041e-08,9.83813547951381e-09
first_order_signed,111,45,1.7751961480411947e-07,1.254834684071946e-07,5.2036146396924884e-08,2.3435098750468342e-08,2.6444372291933857e-08,1.7751960967871128e-07,1.2548346717267123e-07,2.887234856544041e-08,9.83813547951381e-09
first_order_abs,51,103,1.1593506617239107e-07,6.467719250289398e-08,5.125787366949709e-08,1.429185636503405e-08,1.6147219428219726e-08,1.1593508020268928e-07,6.467718094427255e-08,1.2101858972234887e-07,1.7871247938348766e-07
first_order_signed,51,103,1.1593506617239107e-07,6.467719250289398e-08,5.125787366949709e-08,1.429185636503405e-08,1.6147219428219726e-08,1.1593508020268928e-07,6.467718094427255e-08,1.2101858972234887e-07,1.7871247938348766e-07
first_order_abs,67,61,1.7300469204299645e-07,1.2192018378822234e-07,5.1084508254774116e-08,2.4159216671648662e-08,2.7173746053321678e-08,1.7300469323799916e-07,1.2192018061796261e-07,6.907342783729391e-09,2.6002747230406944e-08
first_order_signed,67,61,1.7300469204299645e-07,1.2192018378822234e-07,5.1084508254774116e-08,2.4159216671648662e-08,2.7173746053321678e-08,1.7300469323799916e-07,1.2192018061796261e-07,6.907342783729391e-09,2.6002747230406944e-08
first_order_abs,111,26,1.7751961480411947e-07,1.2649505103068067e-07,5.1024563773438806e-08,2.3435098750468342e-08,2.8597835743937592e-08,1.7751960967871128e-07,1.2649502423300873e-07,2.887234856544041e-08,2.1184759177155848e-07
first_order_signed,111,26,1.7751961480411947e-07,1.2649505103068067e-07,5.1024563773438806e-08,2.3435098750468342e-08,2.8597835743937592e-08,1.7751960967871128e-07,1.2649502423300873e-07,2.887234856544041e-08,2.1184759177155848e-07
first_order_abs,112,100,1.8775121915562393e-07,1.3696808983206857e-07,5.0783129323555366e-08,2.61056233075152e-08,3.000378017148364e-08,1.877512261216907e-07,1.3696808309759945e-07,3.710264468653408e-08,4.916816119571488e-08
first_order_signed,112,100,1.8775121915562393e-07,1.3696808983206857e-07,5.0783129323555366e-08,2.61056233075152e-08,3.000378017148364e-08,1.877512261216907e-07,1.3696808309759945e-07,3.710264468653408e-08,4.916816119571488e-08
first_order_abs,3,59,1.7458485823640442e-07,1.2390988504654918e-07,5.067497318985524e-08,2.794175095743867e-08,2.8547320951588517e-08,1.7458485501720133e-07,1.2390991344091162e-07,1.843918835508727e-08,2.2915332728812888e-07
first_order_signed,3,59,1.7458485823640442e-07,1.2390988504654918e-07,5.067497318985524e-08,2.794175095743867e-08,2.8547320951588517e-08,1.7458485501720133e-07,1.2390991344091162e-07,1.843918835508727e-08,2.2915332728812888e-07
first_order_abs,108,59,1.744410628610865e-07,1.2390988504654918e-07,5.053117781453732e-08,2.357083679349614e-08,2.8547320951588517e-08,1.7444106958919292e-07,1.2390991344091162e-07,3.856951058105276e-08,2.2915332728812888e-07
first_order_signed,108,59,1.744410628610865e-07,1.2390988504654918e-07,5.053117781453732e-08,2.357083679349614e-08,2.8547320951588517e-08,1.7444106958919292e-07,1.2390991344091162e-07,3.856951058105276e-08,2.2915332728812888e-07
first_order_abs,7,28,2.5841565893326776e-07,2.0793576063718982e-07,5.0479898296077945e-08,3.930214198533122e-08,3.975995106486607e-08,2.584156675311533e-07,2.0793575572497502e-07,3.327153461206796e-08,2.3623713299629962e-08
first_order_signed,7,28,2.5841565893326776e-07,2.0793576063718982e-07,5.0479898296077945e-08,3.930214198533122e-08,3.975995106486607e-08,2.584156675311533e-07,2.0793575572497502e-07,3.327153461206796e-08,2.3623713299629962e-08
first_order_abs,101,97,1.536263056847343e-07,1.032605117209675e-07,5.036579396376681e-08,1.940267622124736e-08,2.0536957245909093e-08,1.536263027901441e-07,1.0326048993647419e-07,1.884176143380153e-08,2.109663505327629e-07
first_order_signed,101,97,1.536263056847343e-07,1.032605117209675e-07,5.036579396376681e-08,1.940267622124736e-08,2.0536957245909093e-08,1.536263027901441e-07,1.0326048993647419e-07,1.884176143380153e-08,2.109663505327629e-07
first_order_abs,68,107,2.369878887074237e-07,1.866560763110639e-07,5.033181239635981e-08,3.4448185814994754e-08,4.281488434898506e-08,2.3698788709225482e-07,1.8665606660306366e-07,6.815406842506316e-09,5.201009480204305e-08
first_order_signed,68,107,2.369878887074237e-07,1.866560763110639e-07,5.033181239635981e-08,3.4448185814994754e-08,4.281488434898506e-08,2.3698788709225482e-07,1.8665606660306366e-07,6.815406842506316e-09,5.201009480204305e-08
first_order_abs,89,12,1.5566180091105214e-07,1.0547204342744495e-07,5.0189757483607195e-08,1.697718992055286e-08,1.7140279595651008e-08,1.5566179456527607e-07,1.0547204709610014e-07,4.076643106433669e-08,3.478320009797043e-08
first_order_signed,89,12,1.5566180091105214e-07,1.0547204342744495e-07,5.0189757483607195e-08,1.697718992055286e-08,1.7140279595651008e-08,1.5566179456527607e-07,1.0547204709610014e-07,4.076643106433669e-08,3.478320009797043e-08
first_order_abs,68,110,2.369878887074237e-07,1.8698696004591304e-07,5.000092866151066e-08,3.4448185814994754e-08,4.9258698009424506e-08,2.3698788709225482e-07,1.869869379333977e-07,6.815406842506316e-09,1.1825699142521454e-07
first_order_signed,68,110,2.369878887074237e-07,1.8698696004591304e-07,5.000092866151066e-08,3.4448185814994754e-08,4.9258698009424506e-08,2.3698788709225482e-07,1.869869379333977e-07,6.815406842506316e-09,1.1825699142521454e-07
first_order_abs,89,122,1.5566180091105214e-07,1.0581129030997385e-07,4.985051060107829e-08,1.697718992055286e-08,1.7649620209780892e-08,1.5566179456527607e-07,1.058112957252888e-07,4.076643106433669e-08,5.1178989820508684e-08
first_order_signed,89,122,1.5566180091105214e-07,1.0581129030997385e-07,4.985051060107829e-08,1.697718992055286e-08,1.7649620209780892e-08,1.5566179456527607e-07,1.058112957252888e-07,4.076643106433669e-08,5.1178989820508684e-08
first_order_abs,19,64,4.230079629291528e-07,3.733916333558752e-07,4.961632957327758e-08,6.438303845612836e-08,6.85543749767703e-08,4.2300797531424905e-07,3.7339162872740417e-07,2.9278636226085022e-08,1.2395754551547909e-08
first_order_signed,19,64,4.230079629291528e-07,3.733916333558752e-07,4.961632957327758e-08,6.438303845612836e-08,6.85543749767703e-08,4.2300797531424905e-07,3.7339162872740417e-07,2.9278636226085022e-08,1.2395754551547909e-08
first_order_abs,75,57,2.859781145701995e-07,2.3652235047802466e-07,4.945576409217485e-08,5.731249981266728e-08,5.993303862084076e-08,2.8597813184205734e-07,2.3652235370263952e-07,6.039573291524639e-08,1.3633446696937914e-08
first_order_signed,75,57,2.859781145701995e-07,2.3652235047802466e-07,4.945576409217485e-08,5.731249981266728e-08,5.993303862084076e-08,2.8597813184205734e-07,2.3652235370263952e-07,6.039573291524639e-08,1.3633446696937914e-08
first_order_abs,89,78,1.5566180091105214e-07,1.0625910043879313e-07,4.940270047225902e-08,1.697718992055286e-08,2.144905604239966e-08,1.5566179456527607e-07,1.0625905133565539e-07,4.076643106433669e-08,4.621075986800345e-07
first_order_signed,89,78,1.5566180091105214e-07,1.0625910043879313e-07,4.940270047225902e-08,1.697718992055286e-08,2.144905604239966e-08,1.5566179456527607e-07,1.0625905133565539e-07,4.076643106433669e-08,4.621075986800345e-07
first_order_abs,108,27,1.744410628610865e-07,1.2530861549373684e-07,4.9132447367349666e-08,2.357083679349614e-08,2.7043274819504857e-08,1.7444106958919292e-07,1.2530867365967424e-07,3.856951058105276e-08,4.641814704970573e-07
first_order_signed,108,27,1.744410628610865e-07,1.2530861549373684e-07,4.9132447367349666e-08,2.357083679349614e-08,2.7043274819504857e-08,1.7444106958919292e-07,1.2530867365967424e-07,3.856951058105276e-08,4.641814704970573e-07
first_order_abs,13,1,4.049963130729224e-07,3.559007473179022e-07,4.909556575502017e-08,5.939747111938231e-08,7.072924823603444e-08,4.0499631381862855e-07,3.5590073821367696e-07,1.84126652616885e-09,2.5580798396450023e-08
first_order_signed,13,1,4.049963130729224e-07,3.559007473179022e-07,4.909556575502017e-08,5.939747111938231e-08,7.072924823603444e-08,4.0499631381862855e-07,3.5590073821367696e-07,1.84126652616885e-09,2.5580798396450023e-08
first_order_abs,67,59,1.7300469204299645e-07,1.2390988504654918e-07,4.909480699644727e-08,2.4159216671648662e-08,2.8547320951588517e-08,1.7300469323799916e-07,1.2390991344091162e-07,6.907342783729391e-09,2.2915332728812888e-07
first_order_signed,67,59,1.7300469204299645e-07,1.2390988504654918e-07,4.909480699644727e-08,2.4159216671648662e-08,2.8547320951588517e-08,1.7300469323799916e-07,1.2390991344091162e-07,6.907342783729391e-09,2.2915332728812888e-07
first_order_abs,108,45,1.744410628610865e-07,1.254834684071946e-07,4.895759445389191e-08,2.357083679349614e-08,2.6444372291933857e-08,1.7444106958919292e-07,1.2548346717267123e-07,3.856951058105276e-08,9.83813547951381e-09
first_order_signed,108,45,1.744410628610865e-07,1.254834684071946e-07,4.895759445389191e-08,2.357083679349614e-08,2.6444372291933857e-08,1.7444106958919292e-07,1.2548346717267123e-07,3.856951058105276e-08,9.83813547951381e-09
first_order_abs,4,127,1.7896841646260672e-07,1.3031599435410752e-07,4.86524221084992e-08,2.06474083608299e-08,2.0738731221214835e-08,1.7896843473863555e-07,1.303159962162681e-07,1.0211873800997768e-07,1.4289578174746489e-08
first_order_signed,4,127,1.7896841646260672e-07,1.3031599435410752e-07,4.86524221084992e-08,2.06474083608299e-08,2.0738731221214835e-08,1.7896843473863555e-07,1.303159962162681e-07,1.0211873800997768e-07,1.4289578174746489e-08
first_order_abs,3,26,1.7458485823640442e-07,1.2649505103068067e-07,4.808980720572375e-08,2.794175095743867e-08,2.8597835743937592e-08,1.7458485501720133e-07,1.2649502423300873e-07,1.843918835508727e-08,2.1184759177155848e-07
